Sample_ID,pcr_replicate,biological_replicate,extraction_ID,extraction_replicate,run,collection_year,collection_month,collection_day,location1,longitude,latitude,sample_type,time_of_day,extraction_date,plate_or_vial,extraction_plate,extraction_well,dna_conc,pcr_conc
e00535_B,B,e00535,e00535,1,A,2021,7,7,55,-156.472,57.1141,sample,8:56,2022_01_13,vial,21_2023,F05,1.816,28.242
e00536_B,B,e00536,e00536,1,A,2021,7,7,56,-156.449,57.1102,sample,9:55,2022_01_13,vial,21_2023,G05,6.887,28.818
e00537_B,B,e00537,e00537,1,A,2021,7,7,56,-156.449,57.1102,sample,9:55,2022_01_13,vial,21_2023,H05,1.052,29.457
e00538_B,B,e00538,e00538,1,A,2021,7,7,56,-156.449,57.1102,sample,9:55,2022_01_13,vial,21_2023,A06,3.006,22.126
e00539_B,B,e00539,e00539,1,A,2021,7,7,57,-156.465,57.1203,sample,10:57,2022_01_13,vial,21_2023,B06,1.609,35
e00540_B,B,e00540,e00540,1,A,2021,7,7,57,-156.465,57.1203,sample,10:57,2022_01_13,vial,21_2023,C06,3.608,22.939
e00541_B,B,e00541,e00541,1,A,2021,7,7,57,-156.465,57.1203,sample,10:57,2022_01_13,vial,21_2023,D06,1.684,28.281
e00542_B,B,e00542,e00542,1,A,2021,7,7,58,-157.235,56.5777,sample,20:57,2022_01_13,vial,21_2023,E06,21.586,35
e00543_B,B,e00543,e00543,1,A,2021,7,7,58,-157.235,56.5777,sample,20:57,2022_01_13,vial,21_2023,F06,27.368,35
e00544_B,B,e00544,e00544,1,A,2021,7,7,58,-157.235,56.5777,sample,20:57,2022_01_13,vial,21_2023,G06,35,35
NC1_21_B,B,NC1_21,NC1_21,1,A,,,,,,,PCR_blank,,,,,H06,0.6,1.963
e00545_B,B,e00545,e00545,1,A,2021,7,7,59,-157.242,56.5811,sample,21:33,2022_01_13,vial,21_2023,A07,35,35
e00546_B,B,e00546,e00546,1,A,2021,7,7,59,-157.242,56.5811,sample,21:33,2022_01_13,vial,21_2023,B07,35,35
e00547_B,B,e00547,e00547,1,A,2021,7,7,59,-157.242,56.5811,sample,21:33,2022_01_13,vial,21_2023,C07,35,35
e00548_B,B,e00548,e00548,1,A,2021,7,9,UNK3,-157.2351,56.5777,sample,7:48,2022_01_13,vial,21_2023,D07,21.991,30.703
e00549_B,B,e00549,e00549,1,A,2021,7,9,UNK3,-157.2351,56.5777,sample,7:48,2022_01_13,vial,21_2023,E07,19.259,35
e00550_B,B,e00550,e00550,1,A,2021,7,9,UNK3,-157.2351,56.5777,sample,7:48,2022_01_13,vial,21_2023,F07,17.107,35
e00551_B,B,e00551,e00551,1,A,2021,7,9,60,-159.298,54.9205,sample,8:20,2022_01_13,vial,21_2023,G07,18.154,28.996
e00552_B,B,e00552,e00552,1,A,2021,7,9,60,-159.298,54.9205,sample,8:20,2022_01_13,vial,21_2023,H07,18.048,30.56
e00553_B,B,e00553,e00553,1,A,2021,7,9,60,-159.298,54.9205,sample,8:20,2022_01_13,vial,21_2023,A08,13.783,35
e00554_B,B,e00554,e00554,1,A,2021,7,9,NA,NA,NA,sample,18:59,2022_01_13,vial,21_2023,B08,15.315,29.579
e00555_B,B,e00555,e00555,1,A,2021,7,9,NA,NA,NA,sample,18:59,2022_01_13,vial,21_2023,C08,11.927,27.499
e00556_B,B,e00556,e00556,1,A,2021,7,9,NA,NA,NA,sample,18:59,2022_01_13,vial,21_2023,D08,20.085,35
e00557_B,B,e00557,e00557,1,A,2021,7,9,61,-159.39,55.043,sample,20:08,2022_01_13,vial,21_2023,E08,15.445,26.29
e00558_B,B,e00558,e00558,1,A,2021,7,9,61,-159.39,55.043,sample,20:08,2022_01_13,vial,21_2023,F08,16.473,35
e00559_B,B,e00559,e00559,1,A,2021,7,9,61,-159.39,55.043,sample,20:08,2022_01_13,vial,21_2023,G08,0.6,31.208
e00560_B,B,e00560,e00560,1,A,2021,7,10,62,-159.527,55.1472,sample,13:23,2022_01_13,vial,21_2023,H08,29.697,30.083
e00561_B,B,e00561,e00561,1,A,2021,7,10,62,-159.527,55.1472,sample,13:23,2022_01_13,vial,21_2023,A09,16.346,25.232
e00562_B,B,e00562,e00562,1,A,,,,,NA,NA,extraction_blank,,2022_01_13,vial,21_2023,B09,0.6,1.736
NC2_21_B,B,NC2_21,NC2_21,1,A,,,,,,,PCR_blank,,,,,C09,NA,0.6
PC1_21_B,B,PC1_21,PC1_21,1,A,,,,,,,positive_control,,,,,D09,NA,35
e00498_C,C,e00498,e00498,1,A,2021,7,1,43,-152.3109,58.1498,sample,11:51,2022_01_13,vial,21_2023,A01,8.306,29.279
e00499_C,C,e00499,e00499,1,A,2021,7,1,44,-152.327,58.1537,sample,12:30,2022_01_13,vial,21_2023,B01,5.866,35
e00500_C,C,e00500,e00500,1,A,2021,7,1,44,-152.327,58.1537,sample,12:30,2022_01_13,vial,21_2023,C01,7.362,35
e00501_C,C,e00501,e00501,1,A,2021,7,1,44,-152.327,58.1537,sample,12:30,2022_01_13,vial,21_2023,D01,7.927,35
e00502_C,C,e00502,e00502,1,A,2021,7,1,45,-152.324,58.1509,sample,13:23,2022_01_13,vial,21_2023,E01,13.293,35
e00503_C,C,e00503,e00503,1,A,2021,7,1,45,-152.324,58.1509,sample,13:23,2022_01_13,vial,21_2023,F01,14.474,35
e00504_C,C,e00504,e00504,1,A,2021,7,1,45,-152.324,58.1509,sample,13:23,2022_01_13,vial,21_2023,G01,16.239,35
e00505_C,C,e00505,e00505,1,A,2021,7,1,46,-152.323,58.1507,sample,13:54,2022_01_13,vial,21_2023,H01,12.533,35
e00506_C,C,e00506,e00506,1,A,2021,7,1,46,-152.323,58.1507,sample,13:54,2022_01_13,vial,21_2023,A02,6.931,35
e00507_C,C,e00507,e00507,1,A,2021,7,1,46,-152.323,58.1507,sample,13:54,2022_01_13,vial,21_2023,B02,8.521,29.894
e00508_C,C,e00508,e00508,1,A,2021,7,2,48,-152.361,58.2017,sample,13:39,2022_01_13,vial,21_2023,C02,35,29.761
e00509_C,C,e00509,e00509,1,A,2021,7,2,48,-152.361,58.2017,sample,13:39,2022_01_13,vial,21_2023,D02,28.345,35
e00510_C,C,e00510,e00510,1,A,2021,7,2,48,-152.361,58.2017,sample,13:39,2022_01_13,vial,21_2023,E02,30.153,35
e00511_C,C,e00511,e00511,1,A,2021,7,2,NA,NA,NA,field_blank,NA,2022_01_13,vial,21_2023,F02,0.6,26.711
e00512_C,C,e00512,e00512,1,A,2021,7,2,NA,NA,NA,field_blank,NA,2022_01_13,vial,21_2023,G02,0.6,18.018
e00513_C,C,e00513,e00513,1,A,2021,7,2,NA,NA,NA,field_blank,NA,2022_01_13,vial,21_2023,H02,0.6,10.971
e00514_C,C,e00514,e00514,1,A,,,,,,,extraction_blank,,2022_01_13,vial,21_2023,A03,0.6,2.041
e00515_C,C,e00515,e00515,1,A,2021,7,2,49,-152.358,58.1963,sample,14:58,2022_01_13,vial,21_2023,B03,13.07,35
e00516_C,C,e00516,e00516,1,A,2021,7,2,49,-152.358,58.1963,sample,14:58,2022_01_13,vial,21_2023,C03,10.393,30.107
e00517_C,C,e00517,e00517,1,A,2021,7,2,49,-152.358,58.1963,sample,14:58,2022_01_13,vial,21_2023,D03,14.675,35
e00518_C,C,e00518,e00518,1,A,2021,7,4,50,-154.532,58.0847,sample,16:39,2022_01_13,vial,21_2023,E03,6.167,35
e00519_C,C,e00519,e00519,1,A,2021,7,4,50,-154.532,58.0847,sample,16:39,2022_01_13,vial,21_2023,F03,5.524,35
e00520_C,C,e00520,e00520,1,A,2021,7,4,50,-154.532,58.0847,sample,16:39,2022_01_13,vial,21_2023,G03,12.301,31.039
e00521_C,C,e00521,e00521,1,A,2021,7,4,51,-154.532,58.0788,sample,17:40,2022_01_13,vial,21_2023,H03,5.477,35
e00522_C,C,e00522,e00522,1,A,2021,7,4,51,-154.532,58.0788,sample,17:40,2022_01_13,vial,21_2023,A04,6.069,35
e00523_C,C,e00523,e00523,1,A,2021,7,4,51,-154.532,58.0788,sample,17:40,2022_01_13,vial,21_2023,B04,9.865,35
e00524_C,C,e00524,e00524,1,A,2021,7,5,52,-154.528,58.099,sample,5:29,2022_01_13,vial,21_2023,C04,1.593,35
e00525_C,C,e00525,e00525,1,A,2021,7,5,52,-154.528,58.099,sample,5:29,2022_01_13,vial,21_2023,D04,2.937,35
e00526_C,C,e00526,e00526,1,A,2021,7,5,52,-154.528,58.099,sample,5:29,2022_01_13,vial,21_2023,E04,3.436,31.104
e00527_C,C,e00527,e00527,1,A,2021,7,5,53,-154.547,58.0873,sample,6:27,2022_01_13,vial,21_2023,F04,2.932,30.731
e00528_C,C,e00528,e00528,1,A,2021,7,5,53,-154.547,58.0873,sample,6:27,2022_01_13,vial,21_2023,G04,4.673,31.361
e00529_C,C,e00529,e00529,1,A,2021,7,5,53,-154.547,58.0873,sample,6:27,2022_01_13,vial,21_2023,H04,1.805,29.196
e00530_C,C,e00530,e00530,1,A,2021,7,6,54,-155.305,57.7919,sample,6:39,2022_01_13,vial,21_2023,A05,25.824,29.966
e00531_C,C,e00531,e00531,1,A,2021,7,6,54,-155.305,57.7919,sample,6:39,2022_01_13,vial,21_2023,B05,35,24.418
e00532_C,C,e00532,e00532,1,A,2021,7,6,54,-155.305,57.7919,sample,6:39,2022_01_13,vial,21_2023,C05,23.928,25.875
e00533_C,C,e00533,e00533,1,A,2021,7,7,55,-156.472,57.1141,sample,8:56,2022_01_13,vial,21_2023,D05,1.184,24.643
e00534_C,C,e00534,e00534,1,A,2021,7,7,55,-156.472,57.1141,sample,8:56,2022_01_13,vial,21_2023,E05,2.225,27.699
e00535_C,C,e00535,e00535,1,A,2021,7,7,55,-156.472,57.1141,sample,8:56,2022_01_13,vial,21_2023,F05,1.816,27.126
e00536_C,C,e00536,e00536,1,A,2021,7,7,56,-156.449,57.1102,sample,9:55,2022_01_13,vial,21_2023,G05,6.887,25.569
e00537_C,C,e00537,e00537,1,A,2021,7,7,56,-156.449,57.1102,sample,9:55,2022_01_13,vial,21_2023,H05,1.052,25.954
e00538_C,C,e00538,e00538,1,A,2021,7,7,56,-156.449,57.1102,sample,9:55,2022_01_13,vial,21_2023,A06,3.006,35
e00539_C,C,e00539,e00539,1,A,2021,7,7,57,-156.465,57.1203,sample,10:57,2022_01_13,vial,21_2023,B06,1.609,35
e00540_C,C,e00540,e00540,1,A,2021,7,7,57,-156.465,57.1203,sample,10:57,2022_01_13,vial,21_2023,C06,3.608,20.713
e00541_C,C,e00541,e00541,1,A,2021,7,7,57,-156.465,57.1203,sample,10:57,2022_01_13,vial,21_2023,D06,1.684,28.613
e00542_C,C,e00542,e00542,1,A,2021,7,7,58,-157.235,56.5777,sample,20:57,2022_01_13,vial,21_2023,E06,21.586,24.433
e00543_C,C,e00543,e00543,1,A,2021,7,7,58,-157.235,56.5777,sample,20:57,2022_01_13,vial,21_2023,F06,27.368,35
e00544_C,C,e00544,e00544,1,A,2021,7,7,58,-157.235,56.5777,sample,20:57,2022_01_13,vial,21_2023,G06,35,35
NC1_21_C,C,NC1_21,NC1_21,1,A,,,,,,,PCR_blank,,,,,H06,NA,1.149
